36.5549909; -5.9474883; 2.3558570; 2.2393662; 0.7029439; 3.5503136; -1.5871883
36.7547450; -6.0952458; 2.2201909; 2.3916829; 0.8212925; 3.4598602; -2.3203779
36.9544990; -6.2176841; 2.0629923; 2.5738251; 0.9792253; 3.3231946; -2.9555529
37.1542531; -6.3073962; 1.8870800; 2.7624245; 0.8488773; 3.1405183; -0.0709251
37.3540071; -6.3650905; 1.6970466; 2.9284566; 0.7605315; 3.1360038; 0.7478738
37.5537612; -6.3895203; 1.4981247; 3.1264442; 1.1842142; 3.1832847; -3.7999881
37.7535152; -6.3719749; 1.2968631; -2.9546964; 1.1011137; 2.9351620; -0.7169790
37.9532693; -6.3317886; 1.1046814; -3.0470786; -1.4142360; 2.8859551; -2.9020759
38.1530233; -6.3022651; 0.9180597; -2.8546637; 1.3556811; 2.6775612; -0.4078304
38.3527774; -6.2235154; 0.7343222; -2.6354684; 0.8588398; 2.6469610; 2.6725991
38.5525314; -6.1081106; 0.5607122; -2.4811622; 0.6557035; 2.8415009; 2.2722022
38.7522855; -5.9818799; 0.4166218; -2.3661800; 0.5597765; 2.9969802; 1.9317910
38.9520395; -5.8281082; 0.2765367; -2.2548293; 0.5029480; 3.1230845; 1.6423787
39.1517936; -5.6659106; 0.1571479; -2.1555635; 0.5101145; 3.2264222; 1.3963249
39.3515476; -5.4925892; 0.0558625; -2.0378122; 0.6629473; 3.3117433; 0.6161645
39.5513017; -5.3069148; -0.0226346; -1.9047202; 0.6331173; 3.3487022; 0.6951681
39.7510557; -5.1180244; -0.0761255; -1.7933676; 0.5016665; 3.3899161; 0.9906757
39.9508098; -4.9212171; -0.1111808; -1.7046634; 0.3849131; 3.4477985; 0.8422571
40.1505638; -4.7222915; -0.1310005; -1.6394369; 0.2671953; 3.4962556; 0.7160739
40.3503179; -4.5235559; -0.1401994; -1.5989901; 0.1367905; 3.5369309; 0.6087949
40.5500719; -4.3228955; -0.1438150; -1.5816914; 0.0407180; 3.5711481; 0.5175880
40.7498260; -4.1238234; -0.1457990; -1.5827667; -0.0394544; 3.5999832; 0.4400453
40.9495800; -3.9237074; -0.1491035; -1.5924564; -0.0576734; 3.6243180; 0.3741196
41.1493341; -3.7236196; -0.1546962; -1.6052802; -0.0663025; 3.6448793; 0.3180707
41.3490881; -3.5253101; -0.1628614; -1.6187090; -0.0677439; 3.6622693; 0.2704188
41.5488422; -3.3254650; -0.1736087; -1.6292921; -0.0365565; 3.6769894; 0.2299058
41.7485962; -3.1269150; -0.1857704; -1.6342012; -0.0217784; 3.6894580; 0.1954624
41.9483503; -2.9273785; -0.1988822; -1.6386554; -0.0224832; 3.7000256; 0.1661791
42.1481043; -2.7283409; -0.2128414; -1.6428933; -0.0200246; 3.7089863; 0.1412829
42.3478584; -2.5291664; -0.2276120; -1.6466834; -0.0181199; 3.7165875; 0.1201165
42.5476124; -2.3297334; -0.2431286; -1.6501521; -0.0165464; 3.7230378; 0.1021212
42.7473664; -2.1308897; -0.2592591; -1.6532672; -0.0146960; 3.7285129; 0.0868218
42.9471205; -1.9318542; -0.2759931; -1.6560211; -0.0128678; 3.7331615; 0.0738146
43.1468745; -1.7325337; -0.2932676; -1.6584136; -0.0110604; 3.7371090; 0.0627560
43.3466286; -1.5338887; -0.3109252; -1.6604306; -0.0091756; 3.7404619; 0.0533542
43.5463826; -1.3348993; -0.3289809; -1.6620777; -0.0072821; 3.7433102; 0.0453609
43.7461367; -1.1358295; -0.3473361; -1.6633401; -0.0053593; 3.7457300; 0.0385651
43.9458907; -0.9371709; -0.3658678; -1.6642191; -0.0034546; 3.7477860; 0.0327875
44.1456448; -0.7381335; -0.3845735; -1.6647205; -0.0014857; 3.7495332; 0.0278754
44.3453988; -0.5393170; -0.4033170; -1.6647929; 0.0007477; 3.7510179; 0.0236992
44.5451529; -0.3405118; -0.4220140; -1.6640675; 0.0084050; 3.7522798; 0.0201487
44.7449069; -0.1413101; -0.4404091; -1.6613410; 0.0202564; 3.7533522; 0.0171301
44.9446610; 0.0572922; -0.4576862; -1.6520689; 0.0723609; 3.7542638; 0.0145638
45.1444150; 0.2567092; -0.4721434; -1.6326231; 0.1217631; 3.7550386; 0.0123819
45.3441691; 0.4563719; -0.4817368; -1.6033258; 0.1718033; 3.7556972; 0.0105269
45.5439231; 0.6551270; -0.4843435; -1.5615952; 0.2543117; 3.7562571; 0.0089498
45.7436772; 0.8555640; -0.4768682; -1.5032463; 0.3106372; 3.7567330; 0.0076090
45.9434312; 1.0541062; -0.4577980; -1.4492751; 0.2367682; 3.7571375; 0.0064690
46.1431853; 1.2537814; -0.4289052; -1.4063736; 0.1935126; 3.7574815; 0.0054999
46.3429393; 1.4504600; -0.3925283; -1.3702277; 0.1698685; 3.7577738; 0.0046759
46.5426934; 1.6470975; -0.3490649; -1.3358518; 0.1797978; 3.7580224; 0.0039754
46.7424474; 1.8379709; -0.2996481; -1.2984604; 0.1968897; 3.7582337; 0.0033798
46.9422015; 2.0301720; -0.2418644; -1.2591438; 0.1937700; 3.7584133; 0.0028735
47.1419555; 2.2193069; -0.1768731; -1.2202921; 0.1976031; 3.7585660; 0.0024430
47.3417096; 2.4044980; -0.1049908; -1.1804911; 0.2091179; 3.7586959; 0.0020770
47.5414636; 2.5867049; -0.0253815; -1.1365018; 0.2358579; 3.7588063; 0.0017658
47.7412177; 2.7655990; 0.0632701; -1.0828367; 0.2982885; 3.7589001; 0.0015013
